,word,frequency
26,afraid,2
71,pursu,2
728,broad,2
729,quit,2
908,froze,2
907,neighbor,2
78,grandmoth,2
906,anyth,2
736,mother,2
898,awesom,2
887,roblox,2
742,ever,2
755,chat,2
891,celebr,2
747,immedi,2
749,mile,2
888,insid,2
706,stabl,2
699,bare,2
698,overal,2
957,10,2
974,turn,2
72,went,2
643,usual,2
965,weird,2
964,low,2
781,kept,2
65,email,2
836,wrong,2
659,occup,2
959,foundat,2
660,knew,2
661,food,2
773,eager,2
866,whoever,2
948,30,2
673,bye,2
846,accord,2
89,lift,2
818,hike,2
19,theme,2
86,highest,2
938,natur,2
691,bear,2
937,safe,2
936,rel,2
929,anyway,2
186,knowledg,2
105,2050,2
440,yet,2
388,household,2
394,although,2
393,planet,2
391,later,2
160,frozen,2
231,chose,2
270,moment,2
331,stop,2
228,three,2
418,grade,2
497,whenev,2
386,ad,2
223,phone,2
257,internship,2
218,bite,2
420,healthier,2
383,similar,2
338,spoken,2
342,spent,2
301,honestli,2
164,larger,2
304,light,2
487,taught,2
310,continu,2
469,seen,2
143,access,2
470,step,2
411,administr,2
175,respons,2
474,tast,2
249,publicli,2
130,daughter,2
176,throughout,2
313,complet,2
245,paid,2
456,unless,2
401,oppos,2
400,direct,2
482,element,2
320,marshfield,2
496,neg,2
275,ocean,2
507,entir,2
166,caregiv,2
294,major,2
156,expos,2
344,winter,2
355,complain,2
284,point,2
365,behavior,2
196,given,2
287,occur,2
364,recent,2
288,development,2
192,femal,2
185,citi,2
154,week,2
167,manag,2
359,hold,2
351,mapl,2
465,amount,2
209,hour,2
348,easier,2
504,sound,2
425,foster,2
374,proper,2
498,amaz,2
212,civic,2
878,sponsor,1
883,crowd,1
162,fantast,1
34,talli,1
881,manifest,1
862,grab,1
36,bond,1
861,partli,1
308,industri,1
895,certain,1
292,refer,1
309,method,1
879,calai,1
46,wild,1
299,wellb,1
298,plant,1
894,east,1
864,found,1
165,four,1
873,expect,1
872,god,1
296,reinforc,1
885,curriculum,1
33,constrict,1
890,overcrowd,1
293,2,1
41,vantag,1
32,american,1
42,compani,1
306,chines,1
876,introvert,1
31,cough,1
43,director,1
880,hometown,1
845,util,1
857,reform,1
57,husband,1
343,man,1
820,metropolitan,1
55,ensur,1
345,glad,1
817,consent,1
816,transcrib,1
347,wagon,1
814,earth,1
349,dislik,1
158,either,1
807,conscious,1
826,holiday,1
58,stretch,1
805,elder,1
59,serv,1
356,lead,1
801,fold,1
357,extrovert,1
358,robust,1
61,dive,1
797,literatur,1
796,wise,1
340,nois,1
159,touch,1
311,recip,1
51,period,1
854,innov,1
312,equip,1
47,remind,1
851,stuck,1
850,matern,1
316,choos,1
317,ongo,1
319,releas,1
899,pull,1
844,loss,1
324,unfrozen,1
54,emerg,1
325,freak,1
839,wait,1
838,normal,1
837,unfortun,1
161,exampl,1
834,weed,1
330,money,1
332,problem,1
335,altern,1
336,analyz,1
290,complementari,1
513,clunki,1
900,tie,1
1004,littlest,1
7,roughli,1
1001,authent,1
213,overwhelm,1
214,verbal,1
215,self,1
997,curiou,1
217,requir,1
221,overcom,1
993,discount,1
224,identifi,1
226,briefli,1
227,benefici,1
988,harm,1
229,solac,1
13,backyard,1
232,surround,1
982,explain,1
981,umbrella,1
980,messeng,1
178,secondari,1
978,instrument,1
177,project,1
236,audio,1
237,coastlin,1
238,separ,1
973,eight,1
972,borrow,1
1003,extracurricular,1
1005,constantli,1
289,context,1
1006,structur,1
1038,exactli,1
1037,delight,1
188,set,1
1035,account,1
189,left,1
1031,nine,1
193,color,1
195,teen,1
1027,rec,1
1026,invit,1
1025,depend,1
197,crime,1
1023,whichev,1
184,seven,1
1021,6,1
201,own,1
1019,wrap,1
1018,primarili,1
202,substanc,1
1016,virtual,1
204,round,1
181,nope,1
1013,treasur,1
208,birth,1
211,clarifi,1
1009,data,1
1007,encount,1
239,remot,1
970,playground,1
240,shortag,1
968,profession,1
932,truck,1
931,encompass,1
22,anybodi,1
271,human,1
272,uh,1
169,bigger,1
924,receiv,1
168,month,1
922,team,1
23,bubbl,1
277,facebook,1
24,hardship,1
25,possibl,1
278,conflict,1
279,nonexist,1
915,buy,1
793,barrier,1
280,search,1
281,climb,1
912,common,1
282,properli,1
910,flail,1
909,water,1
285,kindergarten,1
286,walk,1
903,uniqu,1
902,whose,1
933,thin,1
269,fun,1
21,mom,1
951,grate,1
241,navig,1
966,wrote,1
243,enough,1
244,forth,1
247,accommod,1
960,pseudo,1
254,transport,1
174,gemston,1
955,embrac,1
954,homeschool,1
953,dramat,1
952,highway,1
950,discard,1
268,plain,1
258,sum,1
173,sad,1
17,hallway,1
261,misus,1
172,approach,1
20,strike,1
942,trajectori,1
171,disturb,1
170,busi,1
939,tourist,1
265,meant,1
267,60,1
63,k12,1
367,counsel,1
64,arithmet,1
618,sightse,1
466,belief,1
468,perhap,1
612,upload,1
611,dream,1
106,discord,1
132,innat,1
472,eastern,1
473,baselin,1
107,sphere,1
475,fast,1
109,closer,1
600,syrup,1
599,maslow,1
598,show,1
477,girl,1
478,articul,1
479,brain,1
480,lcoc,1
481,limit,1
485,elsewher,1
590,bind,1
589,super,1
486,desir,1
129,instanc,1
585,popul,1
128,restaur,1
583,simpl,1
464,yard,1
462,drew,1
581,closest,1
620,ground,1
648,sentiel,1
443,descript,1
136,taken,1
445,plan,1
446,gave,1
134,stem,1
642,loud,1
448,boy,1
102,be,1
449,peer,1
638,doh,1
450,categori,1
636,advantag,1
451,pleas,1
634,style,1
452,juxtaposit,1
632,fish,1
453,mesh,1
630,discuss,1
455,hi,1
628,stroller,1
627,appreci,1
457,wisdom,1
458,properti,1
461,forward,1
622,retain,1
621,predict,1
582,paper,1
580,shift,1
100,gather,1
501,sale,1
116,bump,1
543,volunt,1
542,hundr,1
118,haul,1
539,elabor,1
538,ymca,1
537,groceri,1
119,bar,1
505,video,1
125,adapt,1
532,neighborhood,1
531,inspir,1
530,tool,1
529,feder,1
120,benefit,1
508,option,1
526,afternoon,1
525,web,1
524,swim,1
509,singl,1
511,suggest,1
521,fall,1
1,thrill,1
123,sector,1
518,western,1
517,newcom,1
516,larg,1
503,consist,1
126,curios,1
579,fisheri,1
548,gender,1
578,18,1
490,00,1
576,scientif,1
491,blanket,1
574,wish,1
573,close,1
492,rest,1
571,post,1
570,multipl,1
569,pyramid,1
568,cabbag,1
567,goal,1
566,smaller,1
493,issu,1
564,hunt,1
494,channel,1
495,government,1
561,gotten,1
560,troubl,1
559,cogniz,1
558,compassion,1
555,bonu,1
554,literaci,1
115,built,1
551,reimagin,1
127,sport,1
549,top,1
137,grown,1
98,upbring,1
155,openli,1
149,infinit,1
754,cat,1
384,disabl,1
385,partner,1
751,heart,1
387,divid,1
75,flight,1
746,avenu,1
745,walker,1
744,season,1
389,excit,1
76,coach,1
392,mark,1
739,pessimist,1
395,edg,1
735,modifi,1
397,tiktok,1
733,scari,1
732,took,1
731,heap,1
730,tap,1
404,trustworthi,1
726,reward,1
79,beat,1
724,disadvantag,1
723,heard,1
722,improv,1
721,influenc,1
756,org,1
380,oldest,1
144,pay,1
759,present,1
790,speci,1
789,box,1
361,central,1
787,agreement,1
363,write,1
783,unbeliev,1
782,upon,1
780,decid,1
366,heartbeat,1
778,differenti,1
124,mad,1
776,block,1
775,focu,1
774,initi,1
151,noisi,1
772,gracious,1
370,guid,1
372,background,1
769,stronger,1
373,afar,1
767,extrem,1
150,surfac,1
68,obstacl,1
69,spend,1
376,number,1
378,establish,1
760,tradit,1
405,level,1
717,tour,1
97,onto,1
426,includ,1
88,window,1
679,effect,1
678,watch,1
677,hous,1
429,hurdl,1
675,themself,1
430,towel,1
431,west,1
672,grumpi,1
91,nurtur,1
140,garden,1
92,stick,1
668,tip,1
667,instead,1
666,mute,1
665,skim,1
664,break,1
93,squelch,1
94,luckili,1
436,flip,1
437,face,1
439,2000,1
658,complaint,1
657,mindset,1
656,among,1
655,meta,1
654,screen,1
428,wow,1
683,vast,1
716,hop,1
684,muscl,1
408,distant,1
714,mention,1
142,suppos,1
410,organiz,1
412,store,1
709,clearli,1
81,combin,1
413,wake,1
414,fabric,1
705,resourc,1
704,irrit,1
703,heartwarm,1
702,hello,1
701,co,1
700,succeed,1
415,trust,1
141,freez,1
417,mushroom,1
696,tween,1
695,third,1
419,indigen,1
423,therapi,1
85,send,1
689,15,1
87,silo,1
686,bangor,1
685,pedagogi,1
520,worrisom,1
