,word,frequency
3,set,2
2,civic,2
792,target,2
24,goe,2
882,train,2
304,illustr,2
324,2050,2
319,particular,2
326,harass,2
805,real,2
309,act,2
931,simpl,2
936,far,2
797,allianc,2
337,sentenc,2
59,vote,2
890,write,1
932,storytel,1
896,insular,1
946,cooper,1
895,multipl,1
690,region,1
677,volunt,1
923,yesterday,1
952,turn,1
674,glad,1
889,deal,1
947,cover,1
948,se,1
664,balanc,1
692,paint,1
693,avail,1
930,80,1
670,stat,1
688,web,1
912,rise,1
945,shoot,1
666,fenc,1
680,lifelong,1
907,relationship,1
913,sphere,1
938,diamond,1
935,funni,1
934,finger,1
683,sat,1
915,eat,1
917,research,1
905,paraphras,1
927,color,1
903,text,1
901,sewag,1
685,monopoli,1
900,usual,1
899,younger,1
898,sad,1
918,clarifi,1
883,builder,1
897,mentor,1
686,although,1
687,credit,1
911,uniqu,1
667,bad,1
703,instrument,1
881,sewer,1
879,puzzl,1
735,creativ,1
796,fulli,1
733,perfectli,1
799,glass,1
804,focus,1
806,attribut,1
808,cambridg,1
809,per,1
811,aid,1
728,mechan,1
812,attorney,1
727,overlap,1
814,social,1
818,howev,1
819,demand,1
723,fix,1
721,tape,1
789,lost,1
784,disrespect,1
781,budget,1
742,permeabl,1
747,half,1
746,cello,1
753,die,1
745,sloppi,1
756,news,1
759,lifetim,1
761,advanc,1
741,pride,1
778,emphas,1
764,paper,1
767,eight,1
739,latter,1
770,promot,1
771,margin,1
772,return,1
775,robot,1
720,broader,1
820,gotten,1
718,tiktok,1
862,catalyst,1
855,upset,1
857,theater,1
858,street,1
704,lean,1
749,openli,1
702,drug,1
700,invest,1
863,scari,1
706,almost,1
866,intertwin,1
699,300,1
869,five,1
874,coupl,1
875,sexual,1
876,easi,1
877,catcher,1
853,assist,1
852,present,1
823,healthier,1
836,therefor,1
825,written,1
827,ymca,1
828,necessarili,1
829,eater,1
833,guy,1
834,physic,1
835,hey,1
837,remark,1
849,slot,1
843,childhood,1
845,wind,1
711,remot,1
710,rude,1
847,fewer,1
848,afraid,1
708,winslow,1
800,hardi,1
477,hit,1
655,jot,1
205,16,1
210,tell,1
212,valley,1
215,yet,1
216,resili,1
217,capabl,1
220,leaflet,1
222,tempt,1
223,neg,1
224,drink,1
229,advisor,1
230,hungri,1
231,demon,1
234,snooti,1
235,topic,1
238,mother,1
208,sector,1
201,basic,1
653,varieti,1
200,babbl,1
168,gender,1
171,career,1
172,item,1
177,born,1
180,250,1
181,rais,1
183,result,1
184,bed,1
185,municip,1
186,grader,1
189,becam,1
190,moment,1
196,nobodi,1
198,onlin,1
199,headlin,1
239,benefit,1
240,unless,1
242,seen,1
243,admir,1
277,search,1
280,antenna,1
281,maryland,1
284,privileg,1
285,zoom,1
287,publish,1
289,fire,1
290,mouth,1
294,downtown,1
297,nicholson,1
299,outing,1
302,fall,1
303,commit,1
305,beat,1
307,game,1
276,transcrib,1
273,mayor,1
272,respond,1
254,elizabeth,1
246,vacat,1
248,critic,1
249,extrem,1
251,distanc,1
252,senior,1
253,disappear,1
255,channel,1
268,gather,1
257,viola,1
258,practic,1
260,variou,1
262,foster,1
264,mile,1
266,compet,1
163,must,1
161,allud,1
159,found,1
83,random,1
46,technolog,1
50,ethnic,1
52,expect,1
57,away,1
58,et,1
60,nearli,1
61,administr,1
63,lucki,1
67,cetera,1
68,crowd,1
70,greater,1
72,depart,1
74,sever,1
75,dog,1
77,caus,1
45,joy,1
44,lay,1
42,entir,1
21,statewid,1
4,elsewher,1
8,industri,1
12,bartend,1
13,pen,1
15,easili,1
16,tuesday,1
22,orient,1
41,least,1
23,co,1
27,spoken,1
31,peac,1
35,sponsor,1
38,consent,1
40,serena,1
80,suggest,1
84,forc,1
157,otherwis,1
85,ration,1
130,factor,1
132,energi,1
134,section,1
136,out,1
138,discard,1
139,struck,1
141,own,1
142,websit,1
147,reinforc,1
149,video,1
150,gsta,1
152,resum,1
153,pronoun,1
154,god,1
156,million,1
127,inaugur,1
125,brave,1
124,award,1
101,protect,1
87,elabor,1
88,65,1
92,x,1
96,afterward,1
97,gave,1
98,convinc,1
107,brand,1
123,structur,1
108,r,1
109,improv,1
112,civil,1
116,cute,1
117,sparc,1
121,stern,1
310,sustain,1
311,democrat,1
318,rockvil,1
577,churn,1
531,junior,1
532,situat,1
533,stay,1
535,violin,1
538,brighter,1
539,mental,1
542,p,1
545,government,1
546,theme,1
551,whoever,1
552,neat,1
553,pray,1
564,liter,1
569,door,1
570,modifi,1
525,pictur,1
522,lack,1
520,multitud,1
502,bulli,1
485,grower,1
490,inner,1
492,blick,1
493,health,1
494,charg,1
498,c,1
503,ring,1
519,mass,1
504,pattern,1
505,tv,1
507,equat,1
508,complicit,1
509,hire,1
514,heart,1
576,fundrais,1
580,graduat,1
483,empower,1
582,remind,1
624,six,1
625,spoke,1
626,upon,1
627,small,1
628,anyon,1
631,calculu,1
636,addit,1
641,envis,1
642,rome,1
643,neural,1
644,profess,1
645,uh,1
647,depend,1
648,confid,1
650,initi,1
623,smart,1
622,worker,1
620,colbyvil,1
591,snippet,1
583,poor,1
584,awaken,1
586,grate,1
588,untru,1
589,fit,1
590,susan,1
598,sixth,1
618,laugh,1
603,pta,1
604,apolog,1
606,data,1
607,priorit,1
608,roman,1
614,nest,1
484,wrote,1
480,sing,1
320,ladi,1
385,jabbar,1
355,third,1
359,hard,1
360,throw,1
365,behav,1
367,lgbtq,1
368,insid,1
369,agreement,1
370,radiu,1
371,alli,1
374,product,1
375,shut,1
378,contribut,1
379,amaz,1
381,water,1
383,empti,1
351,express,1
350,load,1
349,ice,1
333,analyz,1
321,store,1
322,spiritu,1
327,increas,1
328,ident,1
330,catch,1
331,excel,1
334,recent,1
347,gradual,1
336,happi,1
338,averag,1
340,suppos,1
341,known,1
344,nice,1
345,prove,1
384,remain,1
386,potenti,1
476,lift,1
392,gilbert,1
431,boy,1
437,ever,1
438,50,1
441,teeni,1
442,pal,1
446,disband,1
447,72,1
448,respect,1
449,marco,1
453,win,1
459,cream,1
460,ran,1
466,outsid,1
469,fear,1
475,searsport,1
430,studi,1
422,met,1
420,platform,1
403,retain,1
394,subject,1
395,technic,1
396,discov,1
397,familiar,1
401,meal,1
402,camera,1
404,unaccept,1
416,abil,1
405,cooki,1
407,run,1
409,interperson,1
412,birth,1
414,ground,1
415,chemistri,1
953,cut,1
